C48E7.3.1	6253827,6254012,6254307,6254667	6253873,6254056,6254350,6254713
C48E7.5.1	6250648,6251104,6251353,6251519,6251661,6252017,6252233,6252380,6252530	6250706,6251259,6251394,6251562,6251918,6252072,6252274,6252427,6252593
C48E7.6.1	6236507,6237874,6239224,6239621,6239811,6240395,6240572,6241033,6241526,6241677,6242044,6242494,6242717,6242999,6243420,6243645,6243870,6244076,6244200,6244448,6244656,6245276,6245480,6246920,6247096,6247782,6248259,6248917	6237788,6239156,6239521,6239669,6240047,6240436,6240821,6241126,6241598,6241725,6242269,6242588,6242765,6243229,6243465,6243688,6243919,6244119,6244378,6244520,6245147,6245325,6246796,6246966,6247214,6248099,6248313,6249297
C48E7.7.1	6234865	6234909
C48E7.8.1	6266050,6266258,6266581,6266739,6266977,6267158,6267354,6268086,6268295,6268485,6268816	6266093,6266306,6266625,6266863,6267032,6267204,6267586,6268167,6268341,6268533,6268867
C48E7.9.1	6269699,6270015,6270263,6270508,6270673,6270823,6271056,6271436	6269755,6270096,6270377,6270585,6270727,6270870,6271375,6271481
C49A1.10.1	14242215,14242478,14243589	14242383,14243251,14244396
C49A1.1.1	14213830,14214589	14214158,14215446
C49A1.2a.1	14209363,14209564,14209753,14210258,14210421,14210666,14211973,14212146	14209405,14209608,14210059,14210310,14210471,14211834,14212020,14212193
C49A1.2b.1	14209363,14209564	14209405,14209608
C49A1.3.1	14216943,14217158,14217357,14218578,14218932,14219894,14220065	14216990,14217206,14218376,14218621,14219755,14219939,14220121
C49A1.4a.1	14220960,14222742,14223021,14224130,14225090,14225318,14227098,14227223	14222370,14222815,14223802,14224961,14225134,14226987,14227139,14231224
C49A1.4b.1	14220960,14222742,14223021,14224130,14225090,14225318	14222370,14222815,14223802,14224961,14225134,14226987
C49A1.5.1	14237578,14237864,14238030,14239457,14239662,14239870	14237631,14237913,14239085,14239513,14239710,14240883
C49A1.6.1	14246285,14246553,14246795,14246949,14247119	14246327,14246611,14246836,14246993,14247161
C49A1.9.1	14233132,14233750,14233924,14234596,14234787,14235460	14233594,14233798,14234477,14234639,14235297,14235843
C49G9.1.1	12564645,12565692	12565455,12565774
C49G9.2.1	12563050,12564033	12563895,12564075
C50F2.1.1	3892393,3892484,3892707,3892874,3893192,3893642,3894119,3894618	3892441,3892667,3892751,3892925,3893597,3893801,3894183,3894868
C50F2.2.1	3882048,3882206,3884553,3885528,3887478	3882105,3882256,3885371,3887337,3888032
C50F2.3.1	3877132,3877299,3878001,3878221,3879385,3879549	3877178,3877343,3878047,3878608,3879438,3880018
C50F2.4.1	3889251,3890512,3890681,3890869	3890414,3890563,3890727,3891437
C50F2.4.2	3889251,3890512,3890681,3890869	3890414,3890563,3890727,3891437
C50F2.5.1	3895905,3896210,3896635,3896993	3895954,3896253,3896683,3897269
C50F2.6a.1	3898355,3899023	3898631,3899120
C50F2.6a.2	3898355,3899023	3898631,3899120
C50F2.6b.1	3898355,3899023,3899346	3898631,3899120,3899695
C50F2.7.1	3900618,3901227	3900967,3901274
C50F2.8.1	3901621,3901786,3902364,3902616,3903488,3903768,3904707	3901671,3902256,3902412,3903168,3903575,3904403,3905065
C50F2.9.1	3886231	3886942
C53D5.1a.1	291308,295851,302705,302831,303729,303910,304256	295791,302594,302760,303202,303787,304092,304927
C53D5.1b.1	295421,295851,302705,302831,303729,303910,304256	295791,302594,302760,303202,303787,304092,304927
C53D5.1c.1	302705,302831,303729,303910,304256	302760,303202,303787,304092,304927
C53D5.1d.1	301235,302705,302831,303729,303910,304256	302594,302760,303202,303787,304092,304927
C53D5.2.1	280207,280432,283650,284539,285212,285639	280310,283518,284308,285007,285557,285834
C53D5.3.1	280207	280310
C53D5.4a.1	286421,286998,288004,288645,288903	286873,287508,288557,288749,288972
C53D5.4b.1	286421,288004,288645,288903	287508,288557,288749,288972
C53D5.4c.1	286421,288004,288645,288903	287508,288557,288749,288972
C53D5.4d.1	286421,286998,288004,288645,288903	286873,287508,288557,288749,288972
C53D5.4e.1	286421,286998	286873,287508
C53D5.4f.1	286421	287508
C53D5.5a.1	306089,306609,307815,308792,309435,309762	306289,307090,308570,309204,309541,310761
C53D5.5a.2	306089,306609,307815,308792,309435,309762	306289,307090,308570,309204,309541,310761
C53D5.5b.1	306089,306609,307815,308792,309435	306289,307090,308570,309204,309541
C53D5.5b.2	306089,306609,307815,308792,309435	306289,307090,308570,309204,309541
C53D5.6.1	311577,311785,312879,313843,314103,314775	311633,311835,312925,313887,314153,314822
C53H9.1.1	1835045,1835230	1835091,1835277
C53H9.1.2	1835045,1835230	1835091,1835277
C53H9.2a.1	1833172,1833409,1833723,1834138	1833218,1833450,1833769,1834186
C54C8.1.1	12442339,12442604,12442736,12442966,12443235,12443492,12443613	12442384,12442648,12442795,12443010,12443289,12443537,12443674
C54C8.11a.1	12462262,12462668,12463035,12463784,12463963,12464736,12464863,12465078,12465289	12462402,12462902,12463681,12463836,12464648,12464777,12464912,12465230,12465659
C54C8.11b.1	12462262,12462668,12463035	12462402,12462902,12463232
C54C8.2.1	12444674,12444830,12445208,12445562,12445688,12445855,12446144,12446348	12444722,12445014,12445256,12445615,12445737,12446049,12446210,12446389
C54C8.3.1	12447257,12447393,12447573,12447819,12448303	12447302,12447445,12447618,12447884,12448368
C54C8.4.1	12450269,12450415,12450688,12451039,12451264,12451502	12450328,12450467,12450973,12451095,12451307,12451789
C54C8.5.1	12453493,12453910,12454279,12454615	12453780,12453955,12454357,12454662
C54C8.6.1	12455111,12455389,12455635	12455364,12455390,12455680
C54C8.7.1	12460275,12460451,12460638	12460318,12460495,12460699
C54G4.1a.1	8014633,8015301,8015828,8016179,8016457,8016813,8016962,8017256,8017893,8018416,8018618	8014902,8015680,8015871,8016283,8016580,8016871,8017133,8017783,8018138,8018469,8018920
C54G4.1b.1	8018416,8018618	8018469,8018920
C54G4.1c.1	8014633,8015301,8015828,8016179,8016457,8016813,8016962,8017256,8017893,8018419,8018618	8014902,8015680,8015871,8016283,8016580,8016871,8017133,8017783,8018138,8018469,8018920
C54G4.1d.1	8014633,8015301,8015828,8016179,8016457,8016813,8016962,8017232,8017893,8018416,8018618	8014902,8015680,8015871,8016283,8016580,8016871,8017133,8017783,8018138,8018469,8018920
C54G4.2.1	8006878,8007461,8008206,8008379,8008594	8007172,8007906,8008259,8008426,8008858
C54G4.3.1	8005347,8005523,8005887,8006213	8005393,8005673,8005957,8006269
C54G4.4.1	7996928,7997223,7997828,7998518,7998991,7999511,7999732,8000574,8001004,8001543	7997005,7997540,7998222,7998910,7999043,7999607,8000431,8000891,8001347,8002613
C54G4.5.1	7995865,7996300,7996439	7996212,7996350,7996488
C54G4.6.1	8019831,8020254,8020401,8020755	8020100,8020296,8020619,8020801
C54G4.7.1	8020976,8021132,8021360	8021043,8021180,8021729
C54G4.7.2	8020976,8021132,8021360	8021043,8021180,8021729
C54G4.8.1	8023381,8023629,8023924,8024075,8024276	8023433,8023674,8023974,8024120,8024373
C54G4.9.1	8025420,8025852,8026161	8025468,8025900,8026208
C54G6.1a.1	1011655,1011853,1014026,1014207	1011696,1013666,1014080,1014262
C54G6.1b.1	1011655,1011853,1014026,1014207	1011696,1013666,1014101,1014262
C54G6.2a.1	1006323,1006547,1007135,1007272,1008463,1009754,1009890,1010292	1006458,1007010,1007185,1008079,1009521,1009817,1010204,1010591
C54G6.2b.1	1009754,1009890,1010292	1009817,1010204,1010591
C54G6.2c.1	1010292	1010591
C54G6.3.1	996095,996907,997095,997250,1002644,1004090	996803,996967,997136,1002502,1003849,1004700
C54G6.5.1	1016525	1016931
C54G6.5.2	1016525	1016931
C54G6.8.1	1015351	1015707
C55B7.10.1	6502354,6502533,6502866,6503220,6503403,6503638	6502407,6502701,6502906,6503267,6503446,6503683
C55B7.1.1	6514055,6514839,6514957,6515269,6515387,6516676,6516826,6517054	6514100,6514881,6515001,6515311,6515430,6516721,6516871,6517102
C55B7.11.1	6511932,6513159,6513319	6512617,6513206,6513361
C55B7.11.2	6511932,6513159,6513319	6512617,6513206,6513361
C55B7.12a.1	6517756,6518399,6518633,6520128	6518325,6518447,6519990,6520810
C55B7.12b.1	6517756,6518399,6518633,6519235,6520128	6518325,6518447,6519057,6519990,6520810
C55B7.2.1	6508110,6508362,6508558,6508799,6509177,6509359,6510019,6511015,6511340	6508279,6508430,6508642,6509006,6509220,6509429,6510900,6511094,6511386
C55B7.3.1	6500043,6500199,6500748,6500973,6501182	6500091,6500291,6500796,6501024,6501228
C55B7.4a.1	6497628,6497775,6498526,6498672,6498863,6499047	6497673,6498081,6498574,6498716,6498908,6499281
C55B7.4b.1	6498526,6498672	6498574,6498716
C55B7.4b.2	6498526,6498672	6498574,6498716
C55B7.4b.3	6498526,6498672	6498574,6498716
C55B7.4b.4	6498526,6498672	6498574,6498716
C55B7.4b.5	6498526,6498672	6498574,6498716
C55B7.4b.6	6498526,6498672	6498574,6498716
C55B7.4b.7	6498526,6498672	6498574,6498716
C55B7.5.1	6494362,6494601,6495490	6494486,6494643,6495546
C55B7.5.2	6494362,6494601,6495490	6494486,6494643,6495546
C55B7.6a.1	6482679,6483063,6483267,6483942,6484086,6484566,6484775,6484893,6485494,6485720	6482725,6483103,6483400,6483989,6484398,6484654,6484819,6485301,6485540,6485763
C55B7.6b.1	6482679,6483063,6483267,6483942,6484086,6484566,6484775,6484893,6485494,6485720	6482725,6483103,6483400,6483989,6484398,6484654,6484819,6485313,6485540,6485763
C55B7.8.1	6491172,6491499,6491720,6491919,6492430	6491234,6491572,6491768,6491964,6492552
C55B7.9a.1	6492996,6493332,6493448,6493617,6493745	6493044,6493382,6493500,6493669,6493786
C55B7.9a.2	6492996,6493332,6493448,6493617,6493745	6493044,6493382,6493500,6493669,6493786
C55B7.9a.3	6492996,6493332,6493448,6493617,6493745	6493044,6493382,6493500,6493669,6493786
C55B7.9b.1	6492996,6493332,6493448	6493044,6493382,6493500
C55B7.9b.2	6492996,6493332,6493448	6493044,6493382,6493500
C55C2.1.1	2568959,2570026,2570145,2570597	2569836,2570071,2570509,2570645
C55C2.3.1	2560537,2560979,2561196,2561479	2560887,2561024,2561347,2561525
C55C2.4.1	2558326,2558728,2558945,2559771	2558636,2558773,2559642,2559818
C55C2.5a.1	2572040,2572301,2572520,2572737,2573942,2574268,2574445,2574585,2575630	2572092,2572355,2572569,2573740,2573998,2574312,2574520,2575438,2575840
CC4.2.1	12988335,12994422,12995052	12994226,12994907,12995102
CC4.3.1	12995918,12996072,12996269,12996965,12998082,12999159,12999569,13000724,13001298,13001568	12996004,12996124,12996564,12997956,12998928,12999471,13000534,13001227,13001484,13004039
CC4.3.2	12995918,12996072,12996269,12996965,12998082,12999159,12999569,13000724,13001298,13001568	12996004,12996124,12996564,12997956,12998928,12999471,13000534,13001227,13001484,13004039
D1007.10a.1	4587703,4587896,4588119,4588383,4588929	4587747,4587944,4588292,4588793,4589239
D1007.10b.1	4586525,4586860,4587896,4588119,4588383,4588929	4586574,4587747,4587944,4588292,4588793,4589239
D1007.1.1	4569285,4569810	4569582,4569860
D1007.12.1	4585222,4585545,4585800	4585442,4585589,4586051
D1007.13b.1	4566568,4567293,4567508	4567165,4567395,4567880
D1007.14.1	4564206,4564431,4564658,4565294,4565548	4564289,4564547,4565134,4565490,4565623
D1007.15a.1	4557798,4558311,4558817,4559097,4559353,4559694,4560228,4560562,4560937,4561526,4561853,4562111,4562713,4563156,4563328	4558187,4558509,4558976,4559146,4559436,4559988,4560297,4560704,4561167,4561614,4561894,4562457,4562888,4563204,4563442
D1007.15b.1	4557777,4558311,4558817,4559097,4559353,4559694,4560228,4560562,4560937,4561526,4561853,4562111,4562713,4563156,4563328	4558187,4558509,4558976,4559146,4559436,4559988,4560297,4560704,4561167,4561614,4561894,4562457,4562888,4563204,4563442
D1007.15c.1	4557798,4558311,4558817,4559097,4559353,4559694	4558187,4558509,4558976,4559146,4559436,4559764
D1007.16.1	4603338	4603415
D1007.18.1	4578919,4579073	4578976,4579634
D1007.2.1	4571310,4571781,4572353,4572589	4571700,4571932,4572426,4572638
D1007.3.1	4576000,4576585,4576815	4576418,4576704,4576892
D1007.4.1	4580375	4580430
D1007.5a.1	4581241,4582026,4582718,4583374,4583509	4581662,4582410,4583188,4583424,4583558
D1007.5b.1	4581237,4582026,4582718,4583374,4583509	4581662,4582410,4583188,4583424,4583558
D1007.6.1	4584061,4584296	4584108,4584347
D1007.7.1	4598480,4598630,4599572,4600026,4600626,4601515,4602104,4602409	4598534,4599119,4599890,4600086,4600891,4601583,4602149,4602477
D1007.8.1	4604619,4604853	4604666,4604899
D1007.8.2	4604619,4604853	4604666,4604899
D1007.9.1	4590528,4590743	4590582,4591362
D1037.1.1	3684889,3685248,3685714,3686077,3686655,3687514,3687763,3688028,3688576,3689745	3684963,3685302,3685789,3686505,3687276,3687671,3687815,3688452,3689515,3689796
D1037.2.1	3667326,3667917,3668071,3668407,3668740,3669366,3669580,3670196,3670454,3670691	3667834,3667965,3668195,3668461,3669057,3669475,3669944,3670332,3670502,3671561
D1037.3.1	3680392,3680795	3680440,3680842
D1037.3.2	3680392,3680795	3680440,3680842
D1037.4.1	3683661,3683781,3683983	3683719,3683827,3684029
D1037.4.2	3683661,3683781,3683983	3683719,3683827,3684029
D1037.5.1	3690298,3690508,3690891,3691026,3691469,3691835,3692661,3693157,3693277,3693395	3690353,3690816,3690944,3691224,3691512,3692373,3693043,3693204,3693325,3693873
D1081.10.1	8470349,8470470,8470619,8470863,8471361,8471686	8470398,8470509,8470669,8471284,8471424,8471734
D1081.11.1	8472680,8472814,8472937,8473058,8473252,8473369	8472731,8472857,8472979,8473169,8473297,8473424
D1081.12.1	8474442,8474615	8474510,8474660
D1081.2.1	8460453,8461285,8462528	8460996,8462199,8462652
D1081.3.1	8463520,8464390,8465982,8466163,8466328,8466473,8466929,8467056,8467259,8467910,8468331,8468473,8468640,8468775	8464008,8465857,8466064,8466212,8466381,8466771,8466977,8467103,8467614,8468200,8468377,8468524,8468683,8469139
D1081.4.1	8474992,8475612,8475745,8475868,8476142	8475432,8475660,8475792,8476015,8476186
D1081.5.1	8481238,8481679,8482187,8482337	8481279,8481944,8482233,8482381
D1081.6a.1	8484914,8485357	8485299,8485409
D1081.6b.1	8483041,8483254,8485357	8483097,8485299,8485409
D1081.7.1	8487712,8487892,8488252,8488501,8488746,8488865,8489165,8490050,8490345	8487757,8487936,8488296,8488569,8488791,8488916,8489210,8490094,8490388
D1081.8.1	8491351,8491492,8491845,8492087,8493491,8495103,8495269	8491395,8491540,8491886,8492143,8495019,8495149,8495550
D1081.9.1	8486082,8486601,8486760,8486890	8486255,8486645,8486809,8486940
D2005.1.1	7784579,7785156,7785534	7784635,7785206,7785580
D2005.2.1	7800871,7801242,7801648	7800945,7801582,7801757
D2005.3.1	7813976,7814336,7814456,7814606	7814237,7814386,7814542,7814981
D2005.4.1	7815318,7815807,7815959,7816176,7816605,7816748,7817065,7817265,7817532,7817883,7818011,7818283,7818422,7819141	7815364,7815855,7816035,7816241,7816649,7816793,7817111,7817314,7817642,7817927,7818062,7818329,7818471,7819199
D2005.4.2	7815318,7815807,7815959,7816176,7816605,7816748,7817065,7817265,7817532,7817883,7818011,7818283,7818422,7819141	7815364,7815855,7816035,7816241,7816649,7816793,7817111,7817314,7817642,7817927,7818062,7818329,7818471,7819199
D2005.5.1	7820941,7821174,7821503,7821632,7822202,7822515,7822743,7823006,7823529,7824246,7825198,7825738,7825933,7826087	7820999,7821426,7821549,7821676,7822388,7822560,7822823,7823202,7823964,7824288,7825636,7825793,7825979,7826188
D2005.6.1	7786755,7786941,7787357,7787817,7788021,7788917,7789427,7793233	7786802,7787258,7787722,7787867,7788404,7789329,7793163,7793506
D2005.7.1	7819769,7820032	7819818,7820172
D2030.10a.1	7602423,7602666,7602789,7603066,7603693,7603863,7603949,7604083,7604575,7605064,7605525,7605740,7606108,7606260,7606705,7607034,7607303,7607827	7602611,7602714,7603014,7603361,7603764,7603908,7603998,7604169,7604720,7605447,7605568,7605921,7606158,7606309,7606861,7607233,7607687,7607865
D2030.10a.2	7602423,7602666,7602789,7603066,7603693,7603863,7603949,7604083,7604575,7605064,7605525,7605740,7606108,7606260,7606705,7607034,7607303,7607827	7602611,7602714,7603014,7603361,7603764,7603908,7603998,7604169,7604720,7605447,7605568,7605921,7606158,7606309,7606861,7607233,7607687,7607865
D2030.10b.1	7602423,7602666,7602789,7603066,7603693,7603863,7603949,7604083,7604575,7605064,7605525,7605740,7606108,7606260,7606705,7607034,7607303	7602611,7602714,7603014,7603361,7603764,7603908,7603998,7604169,7604720,7605447,7605568,7605921,7606158,7606309,7606861,7607233,7607734
D2030.1.1	7568282,7568827,7569217,7569664,7570121	7568632,7568874,7569269,7569771,7570164
D2030.11.1	7590818,7591033	7590870,7591075
D2030.11.2	7590818,7591033	7590870,7591075
D2030.1.2	7568282,7568827,7569217,7569664,7570121	7568632,7568874,7569269,7569771,7570164
D2030.12.1	7584113,7584988,7585176	7584805,7585031,7585220
D2030.2a.1	7574359,7576139,7576979,7577845,7578156	7575950,7576574,7577094,7577919,7578235
D2030.2a.2	7574359,7576139,7576979,7577845,7578156	7575950,7576574,7577094,7577919,7578235
D2030.2a.3	7574359,7576139,7576979,7577845,7578156	7575950,7576574,7577094,7577919,7578235
D2030.2b.1	7576979,7577845,7578156	7577094,7577919,7578235
D2030.2b.2	7576979,7577845,7578156	7577094,7577919,7578235
D2030.2b.3	7576979,7577845,7578156	7577094,7577919,7578235
D2030.2b.4	7576979,7577845,7578156	7577094,7577919,7578235
D2030.3.1	7578973,7579210,7579528,7580207,7580689	7579020,7579257,7579970,7580273,7580768
D2030.3.2	7578973,7579210,7579528,7580207,7580689	7579020,7579257,7579970,7580273,7580768
D2030.4.1	7581218,7581428	7581322,7581509
D2030.5.1	7582184,7582384	7582257,7582726
D2030.6.1	7585670,7585902,7586186,7586409,7586821,7587309,7587596,7587959	7585714,7585947,7586233,7586455,7586866,7587352,7587643,7588007
D2030.7.1	7588815,7588933,7589154,7589466,7589819,7590059,7590226,7590365	7588866,7588982,7589198,7589508,7589913,7590102,7590270,7590435
D2030.8.1	7591385,7591539,7591862,7592248,7593075,7593266,7593390,7593921,7594576	7591431,7591751,7591908,7592871,7593133,7593310,7593683,7594413,7594621
D2030.8.2	7591385,7591539,7591862,7592248,7593075,7593266,7593390,7593921,7594576	7591431,7591751,7591908,7592871,7593133,7593310,7593683,7594413,7594621
D2030.9a.1	7596611,7596747,7598437,7599072,7599368,7599637,7600334,7600622,7601388	7596669,7598295,7598821,7599120,7599425,7600153,7600410,7601280,7601696
D2030.9a.2	7596611,7596747,7598437,7599072,7599368,7599637,7600334,7600622,7601388	7596669,7598295,7598821,7599120,7599425,7600153,7600410,7601280,7601696
D2030.9b.1	7597213,7598437,7599072,7599368,7599637,7600334,7600622,7601388	7598295,7598821,7599120,7599425,7600153,7600410,7601280,7601696
D2030.9b.2	7597213,7598437,7599072,7599368,7599637,7600334,7600622,7601388	7598295,7598821,7599120,7599425,7600153,7600410,7601280,7601696
D2030.9c.1	7596611,7596747,7598437,7599072,7599368,7599637,7600334,7600622,7601388	7596669,7598295,7598821,7599120,7599425,7600153,7600434,7601280,7601696
D2030.9d.1	7598437,7599072,7599368,7599637,7600334,7600622,7601388	7598821,7599120,7599425,7600153,7600410,7601280,7601696
D2030.9d.2	7598437,7599072,7599368,7599637,7600334,7600622,7601388	7598821,7599120,7599425,7600153,7600410,7601280,7601696
D2030.9e.1	7598437,7599072,7599368,7599637,7600334,7600622,7601388	7598821,7599120,7599425,7600153,7600434,7601280,7601696
D2030.9e.2	7598437,7599072,7599368,7599637,7600334,7600622,7601388	7598821,7599120,7599425,7600153,7600434,7601280,7601696
D2092.10.1	6627395	6627821
D2092.1a.1	6629951,6630422,6630694,6630871,6631187,6631377,6631917,6632282,6632378,6632792,6633060,6633306	6630109,6630528,6630744,6630912,6631234,6631671,6632031,6632341,6632624,6632836,6633181,6633389
D2092.1b.1	6629951,6630422,6630694,6630871,6631187,6631377,6631917,6632282,6632378,6632792,6633060,6633306,6634157,6634319	6630109,6630528,6630744,6630912,6631234,6631671,6632031,6632341,6632624,6632836,6633181,6634122,6634212,6637209
D2092.2.1	6625811,6625978,6626209,6626388,6626583	6625866,6626023,6626257,6626438,6626627
D2092.3.1	6621928,6622211,6622856,6623016,6623693,6623968,6624403,6624742	6621972,6622768,6622922,6623536,6623752,6624286,6624607,6624788
D2092.4.1	6612557,6612698,6612853,6613000,6613533,6613771,6615400	6612627,6612750,6612897,6613324,6613578,6615200,6615781
D2092.5.1	6600157,6600778,6601097,6601343,6602145,6602912,6605146,6605726,6606185,6606387,6606923,6607367	6600508,6600850,6601185,6601494,6602531,6605011,6605607,6606149,6606307,6606759,6607179,6607413
D2092.7.1	6616394,6616682,6616983,6617294,6617735,6618010,6618363	6616535,6616725,6617123,6617504,6617907,6618125,6618415
D2092.8.1	6620745,6620957	6620795,6621006
DY3.1.1	8759507	8759662
DY3.2.1	8763154,8763328,8763490,8763879,8764972	8763242,8763375,8763644,8763930,8765055
DY3.2.2	8763154,8763328,8763490,8763879,8764972	8763242,8763375,8763644,8763930,8765055
DY3.3.1	8767135,8767407	8767181,8767898
DY3.4a.1	8768653,8768923,8769144,8769457,8769868,8770063,8770265,8770857,8771000	8768737,8768970,8769199,8769698,8769908,8770107,8770598,8770933,8771046
DY3.4a.2	8768653,8768923,8769144,8769457,8769868,8770063,8770265,8770857,8771000	8768737,8768970,8769199,8769698,8769908,8770107,8770598,8770933,8771046
DY3.4b.1	8768923,8769144,8769457,8769868,8770063,8770265,8770857,8771000	8768970,8769199,8769698,8769908,8770107,8770598,8770933,8771046
DY3.4b.2	8768923,8769144,8769457,8769868,8770063,8770265,8770857,8771000	8768970,8769199,8769698,8769908,8770107,8770598,8770933,8771046
DY3.5.1	8771550,8772262,8772425,8772589,8773703,8774510,8774759,8775609,8776789	8772167,8772307,8772471,8772973,8774428,8774587,8775183,8776710,8777444
DY3.6.1	8780631,8782132,8782354,8783533,8784632	8781963,8782209,8783383,8784417,8785287
DY3.7.1	8793239,8793373,8793541,8793647,8793846,8794516,8794642,8794827,8795070,8795595,8795859,8796145,8796380	8793289,8793415,8793584,8793714,8794133,8794572,8794690,8794877,8795145,8795638,8795905,8796223,8796426
DY3.8.1	8758453,8758673	8758495,8758719
DY3.8.2	8758453,8758673	8758495,8758719
E01A2.10.1	4145615,4146174,4146356,4146925	4145963,4146219,4146498,4147033
E01A2.1a.1	4140759,4141271,4141479,4141875	4141183,4141316,4141526,4142129
E01A2.1b.1	4139583,4140759,4141271,4141479,4141875	4140648,4141183,4141316,4141526,4142129
E01A2.2a.1	4132569,4132717,4132993,4133328,4134491,4134858	4132623,4132761,4133157,4133382,4134546,4134904
E01A2.2b.1	4133328,4134491,4134858	4133382,4134546,4134904
E01A2.3.1	4126331,4127117,4127300,4127467,4128213,4128917	4126917,4127160,4127348,4128002,4128823,4128966
E01A2.4.1	4129753,4131811,4132064	4130552,4132001,4132120
E01A2.4.2	4129753,4131811,4132064	4130552,4132001,4132120
E01A2.5.1	4135408,4136022,4136519	4135790,4136251,4136894
E01A2.6.1	4137892,4138111,4138568	4137938,4138363,4138759
E01A2.6.2	4137892,4138111,4138568	4137938,4138363,4138759
E01A2.6.3	4137892,4138111,4138568	4137938,4138363,4138759
E01A2.7.1	4142820,4143824,4144165	4143332,4144093,4144502
E01A2.8.1	4147460,4147640	4147504,4148031
E02D9.1a.1	6802413,6802959,6803196,6803895,6804041,6804460	6802638,6803092,6803621,6803951,6804300,6804668
E02D9.1b.1	6800850,6801161,6801515	6800896,6801272,6801639
E02D9.1c.1	6800850,6801161,6801515	6800896,6801272,6803621
E02D9.1d.1	6803895,6804041,6804460	6803951,6804300,6804668
E02D9.1d.2	6803895,6804041,6804460	6803951,6804300,6804668
E03H4.10.1	12430834,12431020,12431207	12430887,12431061,12431254
E03H4.11.1	12433197,12433443,12433854,12434380,12434552,12434686	12433352,12433491,12434179,12434424,12434595,12434736
E03H4.12.1	12435797,12435941,12436490,12436947,12437087	12435847,12436160,12436692,12436996,12437156
E03H4.13.1	12440050,12440163,12440641,12440877,12440989,12441187	12440093,12440220,12440712,12440922,12441042,12441237
E03H4.2.1	12403515,12403955	12403620,12404213
E03H4.3.1	12405672,12406204,12406685,12406794	12405972,12406254,12406733,12406845
E03H4.4.1	12407795,12407961,12408499,12408617,12408742,12408896,12409114,12409471,12409813,12410676,12410936,12411101,12411284	12407845,12408371,12408538,12408662,12408788,12408948,12409158,12409514,12410302,12410763,12410980,12411148,12411329
E03H4.5.1	12413925,12414033,12414740,12415131,12415273,12415456,12415590	12413969,12414279,12414782,12415188,12415332,12415509,12415642
E03H4.6.1	12417399,12417677,12417815,12418032,12418308,12418560	12417457,12417727,12417864,12418077,12418357,12418609
E03H4.7.1	12421358,12421872,12422007,12422616,12423357,12423523,12423690,12423950	12421467,12421919,12422422,12422890,12423401,12423577,12423738,12424144
E03H4.8.1	12425144,12425551,12425931	12425192,12425599,12426355
F02E9.10a.1	8427255,8427421,8427659,8428220,8428371,8428513,8429011,8429158,8429356	8427306,8427477,8427906,8428267,8428418,8428771,8429056,8429258,8429749
F02E9.10a.2	8427255,8427421,8427659,8428220,8428371,8428513,8429011,8429158,8429356	8427306,8427477,8427906,8428267,8428418,8428771,8429056,8429258,8429749
F02E9.10b.1	8427255,8427421,8427659,8428220,8428371,8428513,8429011,8429158,8429356	8427306,8427477,8427906,8428267,8428418,8428963,8429056,8429258,8429749
F02E9.10b.2	8427255,8427421,8427659,8428220,8428371,8428513,8429011,8429158,8429356	8427306,8427477,8427906,8428267,8428418,8428963,8429056,8429258,8429749
F02E9.10c.1	8427255,8427433,8427659,8428220,8428371,8428513,8429011,8429158,8429356	8427306,8427477,8427906,8428267,8428418,8428771,8429056,8429258,8429749
F02E9.10c.2	8427255,8427433,8427659,8428220,8428371,8428513,8429011,8429158,8429356	8427306,8427477,8427906,8428267,8428418,8428771,8429056,8429258,8429749
F02E9.1.1	8407012,8407131,8407268,8407475	8407061,8407182,8407321,8407517
F02E9.2a.1	8408497,8409341	8409133,8410662
F02E9.2b.1	8408497,8409341	8409133,8409683
F02E9.3.1	8404862,8405004,8405136	8404906,8405045,8405497
F02E9.4a.1	8417507,8418182,8418608,8419023,8419857,8420483,8420628,8421347,8421517,8421686,8422068,8422260,8422808,8422947,8423258,8423654,8424101,8424288,8424707	8417894,8418450,8418719,8419421,8420347,8420528,8420953,8421396,8421584,8421878,8422115,8422657,8422859,8422995,8423539,8423701,8424158,8424484,8424748
F02E9.4b.1	8417507,8418182,8418608,8419023,8419857,8420483,8420628,8421347,8421517,8421686,8422068,8422260,8422808,8422947,8423258,8423654,8424101,8424288,8424707	8417894,8418450,8418719,8419421,8420347,8420528,8420953,8421396,8421584,8421878,8422115,8422657,8422853,8422995,8423539,8423701,8424158,8424484,8424748
F02E9.5a.1	8425317,8425620,8425787	8425511,8425688,8425832
F02E9.5a.2	8425317,8425620,8425787	8425511,8425688,8425832
F02E9.5b.1	8425317,8425620	8425511,8425688
F02E9.7.1	8413367,8414062,8414626,8414821,8415231,8415655,8415823	8413970,8414523,8414668,8414880,8415506,8415700,8415866
F02E9.9a.1	8430308,8430507,8430795,8430972,8431176,8431356,8431472,8431657,8431898,8432287,8432466,8432642	8430354,8430573,8430846,8431019,8431251,8431398,8431534,8431701,8432019,8432333,8432510,8432696
F02E9.9b.1	8430308,8430507,8430795,8430972,8431176,8431356,8431472,8431657,8431898,8432287,8432466,8432642,8432981	8430354,8430573,8430846,8431019,8431251,8431398,8431534,8431701,8432019,8432333,8432510,8432696,8435786
